Date,Time Taken,Condition,Review,Rating
"July 7, 2017",,Imitrex (sumatriptan) for Migraine:,"I preferred Relpax, but my insurance stopped covering it. Imitrex works at least 95% of the time, but maybe 10% of those times, the headache recurs and I have to take another one (which almost never happened with Relpax). My side effects are weird but not debilitating: sense of pressure in head, neck, chest, shoulders, arms; tingling in face; dry burning eyes; skin sensitivity to hot/cold; taste sensitivity to spicy/sour; lack of appetite; sweat; thirst; diuretic. A bit sluggish and sometimes drowsy, but not truly fatigued. Almost never nauseous; never dizzy. A couple of hours later, I often feel mild muscle soreness. The side effects are stronger if I take it on an empty stomach, but it also works faster.",7
"September 21, 2013",,Imitrex (sumatriptan) for Migraine:,"The only medication that works for my migraines, that last typically 3 days at a time, right side of my head, in my eye, down the back of my neck and upper back. I take the 100mg tablet, 1 every 12 hours, or when I feel it coming back on. Imitrex kicks in within 20 minutes of taking it. As close to instant relief as you can get. GREAT medication.",10
"October 30, 2014",,Sumavel DosePro (sumatriptan) for Migraine:,"Best migraine medicine I have ever used. The injection does hurt for a few seconds but the pain is gone as fast as it came. Within a few minutes I can feel the medicine rushing through my head. It feels very heavy and leaves me with a dizzy sensation. I usually need about an hour of sleep and then the migraine is gone completely. I suffer about three migraines a week and only need a second dose about once a month. Pretty effective if you ask me! I have noticed that if I am feeling nauseous already, the medicine intensifies this. I found that taking a sublingual anti nausea medicine a few minutes before the injection greatly reduces this side effect.",10
"October 31, 2016",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,I have suffered from migraine for many years. Before I started using Imitrex (about 15 years ago) some migraines would affect me for days. I missed out on so much back then. Imitrex changed that. I normally can take one dose and get complete relief in an hour. The only side effect that I have ever suffered is sleepiness but it's not so severe that I can't take Imitrex while working if a migraine strikes. This medication has been a life saver for me and changed my quality of life.,10
"August 12, 2019",,For Cluster Headaches:,"I go to a headache clinic to deal with my intense cluster/migraine headache bouts.  My doctor asked me to try sumatriptan as an option for dealing with the worst headaches as soon as I feel them come on.  I liked the idea of having something to take only during headache periods, as opposed to daily.  I had the opportunity to give it a shot this weekend and... woah.

Sumatriptan does NOT agree with my system.  Shortly after taking it, my scalp at the crown of my head felt like it was on fire.  So painful.  The back of my neck also seized up and I had to lie down, even though it was impossible to get comfortable.  The good thing is that this medication has a short half-life (two hours), so my discomfort, though intense, was short-lived.  Did my headache fade away?  Absolutely, but the discomfort it was swapped out for was arguably worse and so scary.  I'm returning the remainder of this prescription to the pharmacy for disposal.",1
"June 23, 2012",Taken for 10 years or more,Imitrex (sumatriptan) for Cluster Headaches:,"I suffered with cluster headaches for about 15 years before finally receiving an Imitrex injection in the hospital ER.  My headache was gone within 5-10 minutes, I thought it was a miracle. I do not leave home without it!",10
"February 3, 2019",,For Migraine:,I LOVE this drug. It is the ONLY medication that has worked for me. Exactly 30 minutes after I take it my migraine is gone and I can get on with life. The only problem is that the migraine is back the next day and I don't wont to keep taking the tablets in case they stop working as my body gets used to them.,10
"January 8, 2012",,Imitrex (sumatriptan) for Migraine:,"At first, I thought it was great- no headache. Then, the more frequently I used the medication to treat my migraines, the more debilitating side-effects I began to experience. I could first mitigate the burning/pain and weakness in my head, neck and jaw and the general feeling of malaise/fatigue by the administration of Naproxen or Ibuprofen prior to the Imitrex, but then, even that ceased to be effective. I finally quit after experiencing total body weakness, a more severe burning/pain in my upper extremeties than ever before (accompanied by fluctuating hot/cold sensations everywhere else), irregular heartbeat and irregular breathing after administration. If you experiencing adverse side-effects- it gets worse! Please, find something else.",2
"June 22, 2014",,Imitrex (sumatriptan) for Cluster Headaches:,I have been using Imitrex since it first came out in the 90's. It was a God send. I've had migraines for 42 years. I get about six migraines a month. Imitrex always works BUT for me I pay a price with stomach aches. Sometimes I refrain from taking Imitrex for fear of the stomach pains.,9
"July 27, 2019",,For Migraine:,"Have been taking this sumatriptan migraine medication for about 15 years and it’s an absolute lifesaver for me. It’s the only tablet I’ve tried that works, and I don’t experience any side effects. Would definitely recommend trying it if you’re a migraine sufferer.",10
"November 25, 2016",,For Migraine:,"This med works well for me in about 30 mins.  
My comment involves the packaging.  When you are struggling with a bad headache  it is extremely stressful trying to open the plastic and foil the pill is sealed in.   Don't always have scissors at handy.
Any one else find this annoying ?  Should be changed.",9
"September 18, 2015",,Imitrex (sumatriptan) for Migraine:,"I have tried this medication in the past and it did not work for me, but now after revisiting the drug with years of migraines of no relief I have found that it works well for me now. I tend to have extreme nausea and vomiting with my severe headaches, so I also use the nasal spay form (depending on how nauseated I am) They both work well if taken early in the migraine. I did however have severe reaction the first 2-3 times taking it (nausea, vomiting, abdominal upset) but I forced myself to take it again. Now my experience is ""head tightening"" which I see can be common with this drug and after about 15  minutes of this, I feel a ""loosening"" and finally relief. I have not experienced any other symptoms with tablet form.",8
"December 7, 2016",Taken for 6 months to 1 year,Imitrex (sumatriptan) for Migraine:,I have suffered from migraines for 32 years. Have taken several medications and combinations of said meds prescribed by my physician to combine. This past year has been a mild one as far as migraines for me but have had around 13 I guess and we tried Imitrex. I can say that it has worked for me. My migraines are triggered by the changes in barometric pressure due to weather so I almost always have them in spring and autumn.,9
"February 25, 2015",,For Migraine:,"I have suffered from migraines for many years, but menopause has made the headaches both more intense and frequent. The only medication that helps is Sumatriptan. Typically the headache is gone within 30 minutes although it usually gets a little worse before it gets better. There are side effects, most notably jaw pain, difficulty swallowing, and a ""spacey"" feeling, but honestly these are minor compared with the agony of a migraine. I love this medication and do not know how I would manage without it.",10
"October 21, 2019",Taken for less than 1 month,For Migraine:,"Having used paracetamol, then Migraleve with codeine - these sumatriptan just didn't relieve the 8 day constant and intensified migraine pain I was experiencing. On my second visit to the doctors in one week, I was upgraded to stronger prescription meds of triptans and naproxen. Within 4 hours the pain and misery disappeared. The pain was 9/10 and now 2/10 so I just wished the first Dr. had recommended this then, so I didn't have to go through agony for 4 more days but hey, I guess no one knows what strength is needed without going through the motions.",9
"June 15, 2010",,Sumavel DosePro (sumatriptan) for Migraine:,"Had migraines since I was 13. Thirty years later and they are worse. Have tried Maxalt, Treximet, butalbital, Excedrin migraine, and Zomig, to name the ones I remember. Tried a sample of Sumavel DosePro this month. It is the only medication that stopped the pain 100%. Took 10 minutes to stop a bad migraine (8 on a 10 scale) and another 10 minutes to be back to functional. Was a bit disoriented and dizzy for that first 20 minutes. Relpax is my typical drug of choice nowadays but it doesn't stop the bad ones. It only stops the ones that I catch right away. But this Sumavel is my new knight in shining armor. I don't know how expensive it is yet but I'm headed back to the doctor this week to find out.",10
"November 16, 2013",,Imitrex (sumatriptan) for Migraine:,"Works super fast and well. Gets rid of my migraines fast when I take with a Motrin 800, BUT......it makes me sweat buckets. I took it at work before my shift and 2 hours later my migraine was gone but I had sweated through 2 shirts and was visibly dripping. It was pretty bad. It does it every time I take it so I try not to use it if I can help it.",7
"August 30, 2016",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,"I've had migraines since age 12, so 30 years. I received Imitrex at 25 and am forever grateful! I average one migraine every 2-3 months, usually w/changes in weather and/or interrupted or reduced sleep. If I recognize the aura phase (usually smells, sometimes halos or light streaks/trails), and take Imitrex within the first couple of hours, it can completely ward off the pain. If I don't catch it in the aura and take it after actual pain hits, it's still helpful but I will still be subject to 2-3 days pain and need recurring doses, plus I supplement Imitrex with naproxen and caffeine. But it works. I've gone from being bed-bound in a dark, silent room to being able to work- even w/flourescent lights- without vomiting or worse. Life changing",9
"September 10, 2012",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"The first time I took this I got a severe panic attack. It felt like I couldn't breathe, my heart was racing and chest hurt. It did nothing for the pain or any of the other things associated with migraines. I did try it once more, as per my Dr, and it happened all over again. Maxalt is what I use now.",1
"October 3, 2019",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,I was just recently prescribed Imitrex. It only works for a few hours for me then the migraine is back and usually worse. Kind of like a rebound. I'm have only taken four doses. The chest pain it is causing makes me feel like I’ve been kicked in the chest. Not the best for Chronic migraine.,5
"May 25, 2015",Taken for 2 to 5 years,Imitrex (sumatriptan) for Cluster Headaches:,Imatrex has helped me 100% with my cluster headaches. Certain foods trigger these painful headaches and even though I know most of the triggers and even though I try to avoid them its impossible to eat and not have at least one or two of these triggers in my food. My doctor tried me on several pain meds for these headaches but nothing worked. The headaches got so bad I was literally pulling my hair out and was thinking about suicide. Then my doctor gave me Imatrex. As long as I know I have access to Imatrex I am fine. I finally went to a wonderful neurologist who has been very patient in trying other meds to work with the Imatrex. I do take the generic of Imatrex.,10
"September 6, 2019",Taken for less than 1 month,For Migraine:,"Prescribed this because I have allergy to other type of pain medicine.  Took one  50mg, worst experience ever!  I had hot flashes with sweat, my face and nose felt like it was burning, aching body. I felt high and not in a good way.  Trapped at work, scared to even drive. Migraine is still here with the side effects.  Should have done homework first before trusting this was just another pain med.  NEVER AGAIN!",1
"May 25, 2021",Taken for less than 1 month,For Migraine:,"I was prescribed this type of sumatriptan succinate 50 mg by Dr. Reddy Pharmaceuticals company , I felt like I was poisoned. I was throwing up, jaw tight and hurt, heart racing, I was sweating, feeling nausea. It was a horrible feeling. I have had sumatriptan before and I have never had such reaction.",1
"August 6, 2017",Taken for 1 to 2 years,Imitrex (sumatriptan) for Migraine:,"When I moved to Indiana I started getting migraines . My doctor prescribed imitrex 25 mg which worked beautifully as long as I took it when the migraine started. Though it still doesn't always work and I take another dose 2 hours after the 1st dose. I developed tolerance to it and now need to take 50 mg. Fortunately my migraines have slowed down to a dull roar as I've figured out my triggers. Imitrex has some annoying but mostly tolerable side effects that dissipate with use, such as feeling physically fatigued, feeling kind of drugged, trouble thinking clearly, increased blood pressure/heart rate, sometimes I feel shaky.",8
"March 13, 2009",,Imitrex (sumatriptan) for Migraine:,"God bless Imitrex. I can take the injection either at the start of a migraine or right in the middle of it and it works like a charm each time. I don't know what I would do without it. My migraines were crippling but thanks to Imitrex, I have my life back.",10
"June 14, 2016",,Imitrex (sumatriptan) for Cluster Headaches:,I've suffered from cluster headaches since I was 14 years old I'm 35 now. My last headache was in 2013 shortly after my mother passed. I thought I had out grown the headaches but May of 2016 here I go again going into my second month of having them everyday. I've tried imitrex you name it sometimes painkillers work sometimes they don't but like many other cluster headaches suffers Ive been threw hell.I don't know what do I'm a truck driver and it makes it hard to do my job even after the headache have gone. I just wanted to share my experience,
"August 23, 2018",Taken for 10 years or more,For Migraine:,This medication has been an absolute life saver for me. I've not experienced any side effects from using it. It takes an hour to kick in but works amazingly. I cannot recommend it enough. I have been using the medication for 10 years and suffer from migraines a few times per month.,10
"August 24, 2019",Taken for less than 1 month,For Migraine:,The worst experience ever I had a bad migraine took sumatriptan as prescribed from my doctor.  I had  the worst ever side effects I had stiff neck pain all over my body short of breath my chest felt tight it took my migraine away but was it all worth the pain I got from taking this pill. Nope never again - I will stick to Excederin,1
"July 23, 2020",Taken for 5 to 10 years,Imitrex (sumatriptan) for Cluster Headaches:,"I use Imitrex to treat my cluster headaches I have episodic clusters. Usually get them once a year for a month or more. I get two to three attacks a day during the cycle. I use Imitrex injections and pills,  the injections get rid of  the pain in about 10 minutes and the Imitrex pills take about about thirty minutes to work . Don’t know what I would do without them",10
"August 22, 2019",Taken for 1 to 6 months,For Migraine:,"Everyone is different. I react badly to many drugs but sumatriptan - to my total surprise- has so far helped with my migraines with very few side effects. The pain doesn't respond to anything else. I've tried aspirin paracetamol, ibuprofen and even tramadol. I've tried running, singing, rehydration salts, hot packs, cold packs, nasal sprays and I don't know what else. When the migraines got to the point that I couldn't sleep them off - they are actually worse now after sleep - I asked the doc for help and she prescribed sumatriptan 50mg and it's like a miracle drug. The pain goes away after about an hour. I feel a bit manic and a bit dizzy after taking it but I feel dizzy and angry with the migraines anyway so that's a side effect I'm ok with at the moment. Note I've only been using it a couple of months and plan for this to be temporary while I investigate whether lifestyle changes will help me manage my headaches without drugs.",9
"December 14, 2020",Taken for 6 months to 1 year,For Migraine:,"sumatriptan works really well for me. The pain relievers didn’t always work for me  and I used to spend a few days in bed not being able to do anything- but Sumatriptan always worked so far, so I’m happy with it. I do feel quite hazy and sleepy after taking a pill, but the migraine goes away quickly and it doesn’t come back. I take it rarely, only around once a month and only for migraines.",10
"July 1, 2018",Taken for 2 to 5 years,Imitrex (sumatriptan) for Migraine:,"This drug will get rid of my migraine about 70% of the time, but I only use it when nothing else works because the side effects are almost as bad as the migraine itself. 

It makes my skin feel prickly and tight, and my throat feels tight and like I can't swallow. It gives me such intense nausea that I often don't speak when I take it because I feel like if I open my mouth, I'll throw up. From trial and error, the nausea seems to abate if I take it with food, but if I forget to take it with food I have to force myself to eat through the nausea. My brain also feels really foggy and basic actions are difficult when I take it.

I'm glad there are people who don't react like this, but I am definitely asking to be switched to a different medication.",3
"November 1, 2012",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"This medicine kept the migraine from becoming full blown.  It made me sleepy and out of sorts, but this is better than an agonizing migraine.  I took it as soon as I saw the visual effect and within 30 min my vision was back to normal.  However, I still had a mild migraine with very little nausea.  Imitrex made me tired and my body felt heavy. It also made my tongue feel swollen, but it wasn't. But I'd take this over a full blown migraine any day! It seemed to fast forward the headache rather than it being debilitating like last time. I still lay around all day though.",7
"August 17, 2013",Taken for 1 to 2 years,Sumavel DosePro (sumatriptan) for Migraine:,"The injection feels like a rubber band snapped on your skin. I recommend the abdomen over the thigh, much more comfortable. I only bleed slightly, and the site only bruised once. The triptan effect is fast and intense, you feel that rush of the migraine about to go away. It makes me sleepy, as sumatriptan always has, and I nap for less than 1/2 hour, then I am PAIN FREE. The nice thing is the triptan effect goes away as rapidly as it comes on, which is far better than the lingering ""yuck"" feeling with oral triptans.  Not just pain reduction, not a lessening of the migraine - it is gone. It has reduced my sick and late days due to migraine from 9 days in 2012 to ZERO so far in 2013. Will never go without it again.",10
"August 19, 2016",,For Cluster Headaches:,"Very bad experience/reaction with only half a dose!  1) Did not take away headache. 2) Increase in pain, heavy weight feeling on my chest, shortness of breath, cold sweats.  This med was a nightmare for me!  I felt immediate pain and pressure in head, neck and shoulders.  The worst however was feeling like a one hundred pound weight on my chest.  Additionally, nausea and cold sweats and feeling like I was in big trouble (practically and ER trip)!  Beware of this med, it may not be for everyone!  Will go back to 3 advil and a coke or my fiorocet.  Cure is worse than the disease in this case for me!",1
"April 28, 2013",,Imitrex (sumatriptan) for Cluster Headaches:,"I've just started taking Imitrex, the first time I took it, I thought I was getting lock jaw. I was quite worried. I took it again the next day though because it did take care of my headache. Since the first time I took it, the side effects have been minor. Hopefully it stays this way.",8
"May 5, 2015",,For Migraine:,This medication has changed my life. I have had migraine since I was age 17. My son lost a lot of time and attention from me because I used to be debilated for from early morning until about 7 pm. Only when my doctor prescribed Sumatriptan for me about 6 years ago I have got back quality of life. I thank from the bottom of my heart whoever invented this medication. Thankfully in UK we have the National Health Service which means I don't have to pay for the medication. I probably would find it hard to afford otherwise. I worry about all the people around the world who suffer migraine and do not have access to Sumatriptan. Forget all the wealth. Health is the true wealth for me. Thank you Sumatriptan.,10
"April 24, 2010",,Imitrex (sumatriptan) for Cluster Headaches:,I have suffered from cluster headaches for over 15 years and have tried almost everything offered by hospitals and over the counter. I recently was given Imitrex in a nasal spray by my doctor and as long as your nasal passage is clear I have found that about five to ten minutes after you taste it in your throat the headaches go away. It is the best medicine I have ever come across for cluster headaches and my days and nights are much better because of it.,10
"July 21, 2013",Taken for 1 to 6 months,Sumavel DosePro (sumatriptan) for Migraine:,This is a miracle for migraines. Works within 5 minutes and migraine GONE. You will have energy and get on with your day. I am 43 yrs old and have suffered with migraines since teen. RUN AS FAST AS YOU CAN TO YOUR DR AND ASK FOR THIS MEDICINE. SUFFER NO MORE.,10
"March 18, 2009",,Imitrex (sumatriptan) for Migraine:,"Imitrex does the trick of getting rid of my migraine every time, but the side effects are a little rough.  I feel as though my neck and chest are tightening and achy, but if I go to sleep about 10 minutes after taking Imitrex. I miss the side effects happening to me, and just wake up feeling better.",7
"June 1, 2020",,For Migraine:,"Sumatriptan, when taken as early as possible (thankfully I can almost predict a migraine to the day because they are 1-3 days before my period) get rid of the pain so well. I don't even take anything else alongside it which I believe you can. I get pain free inside 40 minutes with a little rest, which is amazing when I know how brutal the migraines can be. A small side effect is a tight feeling in the throat area but it's so mild and the feeling only lasts an hour or two. I know sumatriptan is not ideal for everyone, the possible side effects can be off-putting, but as an otherwise fit and healthy lady I recommend it to similar people. I only have 1 or two migraines a month (the second seems to be an ovulation migraine caused by the sudden rise in hormones, again predictable with a regular menstrual cycle). I'm very lucky to only need one or two Sumatran tablets a month, 2 weeks apart. I'm not sure I would want to be taking lots of these a month, but for my needs they are a god send!",9
"December 10, 2016",Taken for 6 months to 1 year,Imitrex (sumatriptan) for Migraine:,I suffered from migraines since I was 10 and am now 38.  Mine are triggered by stress and monthly hormone fluctuations. I first tried Imitrex when I was 21 and it made me so dizzy I couldn't stand. Recently I tried it again when I was having a migraine at work and it was so bad I went to the emergency room afraid I was having a stroke. I used to take OTC meds and isolate myself in a dark quiet room.  My migraines kept me from enjoying important events with my children. This drug has been life changing. I have experienced some sleepiness as a side effect but nothing that makes me non-functional.,9
"October 24, 2011",,Imitrex (sumatriptan) for Migraine:,"I have been a migraine sufferer since 1993 as the years went by they got worse where over the counter medicines didn't help. In 1996 I was diagnosed with migraines by a neurologist after going through test after test to rule out other medical problems. Believe me I actually had ask the doctor is it possible to cut that piece of brain out. Thats how severe they are. He prescribed several different kinds of migraine medicines and none worked for me until he gave me Imitrex. This is actually a miracle pill, yes the side effects are horrible and the migraine gets worse before it gets better, but once it's gone you are back to your normal life like you never had an episode. I don't leave home without it.",
"April 25, 2019",,For Migraine:,"First migraine I was 12.  Prophylactic  treatment in my 20s slowed my heart rate too much. Was on beta blockers through pregnancies due to aura and Dr’s concern of stroke. Long, bad migraine history. 

Was told pain should end after 40s. At 50 it’s worse and more frequent. Woke today to the 3rd day of a massive one. Huge amounts of pseudophedrine and ibuprofen only  pushed it back enough to function.  By lunch I was done. Went to dr and they prescribed 50 mg tabs. 

 Sumatriptan is a miracle medicine! Within 10 mins I could feel it back off. Within 30 mins the hangover was setting in. My words were jumbled and I felt giddy. (This always happens when my migraines start to lift, so it wasn’t medicine side effect.) An hour later I was totally headache free. I can’t remember the last time this was true!  Nine hours later I still feel good. Scared about tomorrow, but have a pill to take if needed.  No side effects except feeling a little speedy for a short while. My only complaint is that I waited so long to try.",10
"April 12, 2017",Taken for 2 to 5 years,Imitrex (sumatriptan) for Migraine:,"I avoid taking Imitrex if I can because I experience so many side effects from it. I get jaw and shoulder pain/stiffness, pain in the back of my neck and scalp, headaches, drowsiness and I just generally feel weird and awful after taking it. After 2 hours or so, my migraine goes away and the awful-ness of the Imitrex lessens so that is why I do take it occasionally. Every time I take it, I'm reminded of how badly I need to find something else.",6
"September 16, 2019",Taken for less than 1 month,For Migraine:,"I've been having migraines so the doc put me on 25 mg of Imitrex. It makes you very tired and drowsy so I wouldn't suggest taking it at work or when driving. It got rid of the migraine but had horrible side effects. I took it Saturday at noon and here it is Monday morning and I still feel panicky, nauseous, very tired and feel like I'm having a panic attack. I won't be taking it again.",2
"May 18, 2017",,Imitrex (sumatriptan) for Migraine:,"I took Maxalt for years, it knocked me out completely. Horrible. if you have a job. I started taking Imitrex and in 15 minutes my migraine disappeared! Amazing! I didn't get any of the side effects that everyone talks about. I was fine! And it didn't bother my stomach either!",
"September 6, 2016",Taken for 5 to 10 years,Imitrex (sumatriptan) for Migraine:,"Imitrex works wellto rid me of my migraines a few hours after I have taken it, but the side effects for me are pretty bad. It makes me feel really weird and it seems like my whole body is achy and muscles are burning. Of course, the side effects that I get from this medicine is nothing compared to a full blown migraine hence why I've been taking it all these years. I will be talking with my doctor at my next visit though about switching medicines because I'm sick of feeling like crap after taking it.",7
"September 24, 2019",Taken for 1 to 2 years,For Migraine:,"I am from the UK and have suffered with migraines for years and years. Up to a point I'm getting 15-20 a month. Some days worse than others. I've tried diff docs and nothing they prescribed to me seem to work. Pain killers were a no-go as didn't even touch the sides. My doctor gave me Sumatriptan around 2 years ago. I literally cannot live without this. 
The sensation is amazing when it kicks in around 10-30 mins after taking it. My throat goes a little tight, my neck starts to ache, and 1 side of my body goes a little numb. You have about 10 minutes of intense side effects, but when you have a migraine for the last 3 days its a god send. This medication works for me and is the best thing to get rid of an ongoing migraine. Now I can get on with my day!",10
"September 28, 2020",Taken for 1 to 2 years,For Migraine:,"21yo male at time of writing. Been having migraines for the past 5 years, at worst once or twice a month. 2 years back I started taking sumatriptan on doctor's advice, and it works magic. Tends to make me drowsy and a bit dizzy/light-headed for 6-8 hours, but the pain and light/sound-sensitivity dissipates within 30min. The only advice I'd give is to NOT take them and go back to sleep, my body enters some form of giga-sleep where it refuses to wake up at anything less than vigorous physical shaking. Might be just me though. Definitely recommend the med otherwise.",9
"September 6, 2019",,For Migraine:,"** BE WARY*
I am 22 and started getting migraines in high school. I first get visual aura, I  immediately take 100mg of sumatriptan. I have probably taken this medicine 6 times and I will say it is not worth it. The medicine was ok at first, but then I started to get intense numbness tingling in my left hand, it travels through my fingers and up my arm. It would subside after 5 mins, then my tongue and roof of mouth go numb. My neck aches horribly, my jaw is unbearably sore and weak. I must rest in bed the remainder of the day at the least after taking this.  The side effects have become unbearable for me. It reduced my visual aura but I feel like I am dying because of the side affects which puts me in a panic. I am not a sensitive person so believe me, this stuff is scary. My neurologist told me these are signs of a stroke and the meds are not fitting for me. He said this drug restricts blood flow & I needed the opposite.  He prescribed me Fiorcit- havent used yet but has good reviews",2
"September 20, 2016",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"Tried 50mg of imitrex, and in addition to the body aches and burning most describe, my migraine shifted to neck/headache.  My pain level was turned up to 11.  It's a horrible drug when one would rather a mograine",
"February 9, 2017",Taken for 1 to 6 months,For Cluster Headaches:,"I've had cluster headaches for about 14 years now, and haven't found any helpful meds until now. Sumatriptan has been extremely helpful for me this cluster period. I use the tablets so it takes about 30 minutes to feel the effects. I take it as soon as I start to feel tension in the head and neck, with the slight onset of a headache. By the time it starts to work, the attack is almost in full force, but once it kicks in the pain immediately subsides and begins to quickly go away. It saves me at least a good hour of the intense, tortuous pain - which also saves me a lot of the side effects of the attacks such as nausea and fatigue. I've found little to no side effects along with the drug, so I'm almost immediately able to function afterwards",8
"January 24, 2017",Taken for 10 years or more,For Migraine:,"I have migraines that are usually triggered by hormonal changes around my menstrual cycle. I have been taking this medication for roughly 10 years now. My migraines become so bad I shake, vomit, and otherwise feel like I am dying.  Sumatriptan has been a godsend for me, I take the pill form and 50mg is all I usually need. It takes around 45 minutes to an hour to kick in were I feel I can function again and I feel completely normal by 2 hours. I request Dr. Ready brand, I have had some brands not work as well. Hence the rating of 9/10 for me due to inconsistent effectiveness with generic brands. It does make me a little lightheaded and whole body fatigued for the first hour but that is nothing compared to suffering through a migraine!!!",9
"August 12, 2019",Taken for 5 to 10 years,For Migraine:,"I had my first migraine at age 11.  I didn't know that was what it was, but they became more frequent as I got older.  I took Excedrin for years which would usually only work if I took it right at the beginning of the migraine.  Sometimes it didn't work.  When I was in my late 40's, suddenly the Excedrin stopped working altogether, and I began having occasional auras.  I was taking Excedrin and alternating with Ibuprofen with no success.  My migraines were lasting 4-5 days.  I finally went to the doctor when I began feeling nausea (which I had never had before).  He prescribed Sumatriptan, and it was magic!  It has worked so well for me.  I have very few side effects.  In order to take as little as possible I usually try Excedrin first which does help sometimes.  However, if it doesn't, I will take Sumatriptan, and that always takes care of it.  I am a happy camper!",9
"June 25, 2013",Taken for 10 years or more,For Migraine:,This medication works for me. I did have slight chest discomfort first few times using it. No longer experience it. Sometimes it makes me feel tired but I continue on and it goes away.  Headache disappears within 30 mins to 1 hr of taking tablet.  I have been taking Imitrex and sumatriptan for over 25 years and am thankful the neurologist prescribed it.,10
"September 6, 2020",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,I’ve been taking Imitrex for over 20 years.  My migraines began during my first pregnancy but then continued.  At my worst I was having at least one migraine a week.  My experience is that within 30 minutes to an hour I am relieved IF I eat after taking.  My get sleepy most times and my neck gets very heavy.  Sometimes my whole body feels heavy but that goes away as soon as the relief begins.,10
"August 25, 2015",,Imitrex (sumatriptan) for Migraine:,"I have been getting migraines off and on since around the age of 16, and am now 25. Most of my migraines are due to my allergies during the spring/summer. But they seem to be even worse during the colder months. This medication works wonders for me. The only thing I seem to notice is a bit of dizziness after the medicene wears off. But I would much rather have a little dizziness rather than being bedridden, light/sound sensitivity, migraine, and nausea/vomiting.",10
"January 8, 2019",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"I had a horrible reaction to Imitrex, due to a possible drug interaction with Wellbutrin. 
I had gone to the E.R., worried that I might have been having a stroke. It was clearly stated in my chart that I was on Wellbutrin, but they prescribed Imitrex for me at the E.R. anyway, after presenting with what they concluded to be a complex migraine. I took an Imitrex pill when I got home, and almost immediately after taking it, I experienced the most horrendous and oppressive, burning headache.  It felt like the most painful and unbearable sinus headache I had ever experienced. So, I didn't try to take Imitrex again. Then, at my follow up visit with my doctor, he asked me how the Imitrex was working and I told him that I couldn't take it because it actually gave me a worse headache than I had started with. He said, ""oh yeah, Imitrex is known to have a negative interaction with some antidepressants, like Wellbutrin. I wish someone had noticed that when they prescribed it to me.",1
"August 21, 2017",,For Migraine:,"I am 42 yrs old. I started having migraines at age 36 so 6 yrs now. About 2 to 3 a week. These migraines changed my life completely for the worst! Sometimes they were so bad I would have rather died!  All of a sudden I couldn't work. I quit my job at age 36. Spent 1.5 yrs trying 7 or 8 different medicines and other remedies to get rid of or control my migraines and nothing worked  for me until I tried 100mg sumatriptan.  To keep my point short, 100mg sumatriptan has been a miracle drug for me. I just have to make sure I take it immediately when I feel a migraine coming and take it with food - timing is everything with this drug! Take too early it wont work and too late then it will take longer to work.",9
"December 1, 2016",,Imitrex (sumatriptan) for Migraine:,"Been having headaches all of the sudden the entire month of November. Bad headaches! Was actually scared to take imitrex because of side effects but finally took it after 2 days of agony, and it worked!! So happy this worked for me",10
"April 29, 2016",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"I was diagnosed with severe painful and silent migraines a few months ago, but the neurologist said I've most likely suffered from silent migraines my entire life (I'm 17 by the way), but recently they have started getting painful. Imitrex was the first medication I was put on. I was excited to start feeling better, but imitrex made me feel awful. I suffer from extreme nausea before, during and after a migraine and it's completely life ruining. I've tried imitrex many times, in hopes of it finally working. Every time I'd take it, I'd get a horrible burning in my throat, and my migraine would worsen. It didn't help nausea, aura, pain or any other migraine symptoms I suffer from. I've recently been put on another medication that'll hopefully work.",1
"February 22, 2018",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"I took this today when I felt a migraine coming on the left side (eye pain, watery eyes, runny nose, nausea) and within 20 mins the migraine was completely gone. I burped a bit and felt kinda loopy for like 5-10 min the. Bam gone as if it never happened. Can’t believe I went so long not without imitrex. Missed so much work and fun times due to migraines before.",10
"September 22, 2016",,For Migraine:,"I have had diagnosed migraines for about 16 years, have tried many different doctors and medications. I just couldn't believe a pain horrible enough to cause vomiting & wanting to stop living was randomly daignosed as ""migraine"". No known cause or cure! Headaches put me down for two solid days and were sometimes twice per week. No life!!!
 I was prescribed Sumatriptan 100mg tablets & OMG, miraculous!!! Take one at the onset of headache & its gone in around 20 minutes. Tightness in shouldes, chest quickly passes. My life has been changed by this medication, I am so thankful!!! I have no other side affects, alert & able to go about my life/job. YAAAYYYY!!",10
